시도,시군구,성별,총합계,D1(문화예술),D2(유학),D3(기술연수),D4(일반연수),D5(취재),D6(종교),D7(주재),D8(기업투자),D9(무역경영),D10(구직),E1(교수),E2(회화),E3(연구),E4(기술지도),E5(전문직업),E6(예술흥행),E7(특정활동),E8(계절근로),E9(비전문취업),E10(선원취업),F1(방문동거),F2(거주),F3(동반),F4(재외동포),F5(영주),F6(결혼이민),G1(기타),H1(관광취업),H2(방문취업),기타
전라남도,강진군,여성,344 ,,2 ,,5 ,,,,,,,,7 ,,,,,2 ,42 ,60 ,,32 ,4 ,4 ,36 ,28 ,113 ,3 ,1 ,4 ,1 
전라남도,고흥군,총계,"3,309 ",,2 ,,1 ,,,,,,,,7 ,,,,,90 ,"1,249 ","1,427 ",12 ,75 ,24 ,40 ,124 ,18 ,220 ,10 ,,6 ,4 
전라남도,고흥군,남성,"2,476 ",,1 ,,,,,,,,,,2 ,,,,,90 ,871 ,"1,365 ",12 ,28 ,10 ,9 ,55 ,1 ,19 ,6 ,,4 ,3 
전라남도,고흥군,여성,833 ,,1 ,,1 ,,,,,,,,5 ,,,,,,378 ,62 ,,47 ,14 ,31 ,69 ,17 ,201 ,4 ,,2 ,1 
전라남도,곡성군,총계,751 ,,16 ,,33 ,,,,,,,,8 ,,,,,55 ,85 ,323 ,,27 ,9 ,29 ,47 ,35 ,64 ,12 ,,7 ,1 
전라남도,곡성군,남성,474 ,,13 ,,26 ,,,,,,,,2 ,,,,,53 ,49 ,256 ,,11 ,5 ,5 ,26 ,7 ,4 ,11 ,,5 ,1 
전라남도,곡성군,여성,277 ,,3 ,,7 ,,,,,,,,6 ,,,,,2 ,36 ,67 ,,16 ,4 ,24 ,21 ,28 ,60 ,1 ,,2 ,0 
전라남도,광양시,총계,"2,691 ",,28 ,,22 ,,1 ,,148 ,3 ,22 ,,43 ,,,,3 ,142 ,126 ,612 ,18 ,203 ,33 ,94 ,319 ,210 ,508 ,111 ,2 ,36 ,7 
전라남도,광양시,남성,"1,544 ",,17 ,,16 ,,1 ,,131 ,3 ,17 ,,5 ,,,,3 ,139 ,80 ,584 ,18 ,73 ,14 ,27 ,156 ,78 ,58 ,96 ,,23 ,5 
전라남도,광양시,여성,"1,147 ",,11 ,,6 ,,,,17 ,,5 ,,38 ,,,,,3 ,46 ,28 ,,130 ,19 ,67 ,163 ,132 ,450 ,15 ,2 ,13 ,2 
전라남도,구례군,총계,287 ,,,,,,,,,1 ,,,8 ,,,,,9 ,12 ,64 ,,33 ,1 ,12 ,53 ,25 ,58 ,,2 ,8 ,1 
전라남도,구례군,남성,125 ,,,,,,,,,1 ,,,,,,,,8 ,4 ,56 ,,9 ,,2 ,29 ,2 ,6 ,,2 ,6 ,0 
전라남도,구례군,여성,162 ,,,,,,,,,,,,8 ,,,,,1 ,8 ,8 ,,24 ,1 ,10 ,24 ,23 ,52 ,,,2 ,1 
전라남도,나주시,총계,"5,776 ",,"1,465 ",,420 ,,8 ,,12 ,1 ,107 ,5 ,29 ,27 ,,,,121 ,293 ,"1,843 ",,210 ,63 ,118 ,247 ,185 ,469 ,103 ,1 ,27 ,22 
전라남도,나주시,남성,"3,566 ",,837 ,,286 ,,7 ,,9 ,,57 ,3 ,9 ,23 ,,,,106 ,154 ,"1,589 ",,76 ,27 ,34 ,118 ,70 ,65 ,69 ,,12 ,15 
전라남도,나주시,여성,"2,210 ",,628 ,,134 ,,1 ,,3 ,1 ,50 ,2 ,20 ,4 ,,,,15 ,139 ,254 ,,134 ,36 ,84 ,129 ,115 ,404 ,34 ,1 ,15 ,7 
전라남도,담양군,총계,"1,597 ",,2 ,3 ,1 ,,4 ,,1 ,,2 ,,2 ,,,,,93 ,444 ,733 ,,59 ,8 ,26 ,45 ,18 ,128 ,20 ,,3 ,5 
전라남도,담양군,남성,809 ,,1 ,3 ,1 ,,3 ,,1 ,,1 ,,,,,,,85 ,150 ,478 ,,21 ,4 ,4 ,20 ,4 ,17 ,11 ,,2 ,3 
전라남도,담양군,여성,788 ,,1 ,,,,1 ,,,,1 ,,2 ,,,,,8 ,294 ,255 ,,38 ,4 ,22 ,25 ,14 ,111 ,9 ,,1 ,2 
전라남도,목포시,총계,"5,456 ",,575 ,1 ,417 ,,4 ,1 ,10 ,34 ,85 ,2 ,40 ,1 ,,,2 ,144 ,32 ,784 ,"1,128 ",254 ,41 ,169 ,492 ,230 ,580 ,302 ,2 ,73 ,53 
전라남도,목포시,남성,"3,514 ",,349 ,,267 ,,4 ,1 ,9 ,31 ,46 ,,13 ,1 ,,,,139 ,21 ,652 ,"1,128 ",93 ,11 ,55 ,227 ,80 ,70 ,228 ,1 ,43 ,45 
전라남도,목포시,여성,"1,942 ",,226 ,1 ,150 ,,,,1 ,3 ,39 ,2 ,27 ,,,,2 ,5 ,11 ,132 ,,161 ,30 ,114 ,265 ,150 ,510 ,74 ,1 ,30 ,8 
전라남도,무안군,총계,"2,584 ",,297 ,,108 ,,3 ,2 ,2 ,28 ,40 ,1 ,34 ,5 ,,,,80 ,179 ,891 ,71 ,100 ,10 ,86 ,140 ,66 ,268 ,141 ,,20 ,12 
전라남도,무안군,남성,"1,721 ",,176 ,,79 ,,2 ,2 ,2 ,25 ,20 ,1 ,7 ,3 ,,,,79 ,115 ,825 ,71 ,43 ,2 ,22 ,70 ,13 ,20 ,126 ,,10 ,8 
전라남도,무안군,여성,863 ,,121 ,,29 ,,1 ,,,3 ,20 ,,27 ,2 ,,,,1 ,64 ,66 ,,57 ,8 ,64 ,70 ,53 ,248 ,15 ,,10 ,4 
전라남도,보성군,총계,"1,263 ",,4 ,,,,3 ,,,,1 ,,11 ,,,,,20 ,622 ,285 ,,54 ,25 ,27 ,42 ,16 ,138 ,11 ,,2 ,2 
전라남도,보성군,남성,634 ,,1 ,,,,3 ,,,,,,3 ,,,,,20 ,302 ,225 ,,19 ,19 ,5 ,17 ,3 ,7 ,9 ,,,1 
전라남도,보성군,여성,629 ,,3 ,,,,,,,,1 ,,8 ,,,,,,320 ,60 ,,35 ,6 ,22 ,25 ,13 ,131 ,2 ,,2 ,1 
전라남도,순천시,총계,"4,127 ",,918 ,,435 ,,18 ,9 ,7 ,2 ,110 ,3 ,66 ,25 ,,,3 ,80 ,191 ,554 ,3 ,263 ,49 ,154 ,342 ,204 ,589 ,39 ,2 ,52 ,9 
전라남도,순천시,남성,"2,215 ",,504 ,,297 ,,13 ,9 ,6 ,2 ,59 ,1 ,17 ,20 ,,,2 ,75 ,118 ,544 ,3 ,98 ,17 ,58 ,160 ,68 ,72 ,26 ,,39 ,7 
전라남도,순천시,여성,"1,912 ",,414 ,,138 ,,5 ,,1 ,,51 ,2 ,49 ,5 ,,,1 ,5 ,73 ,10 ,,165 ,32 ,96 ,182 ,136 ,517 ,13 ,2 ,13 ,2 
전라남도,신안군,총계,"2,026 ",,,,1 ,,1 ,,16 ,,,,9 ,,,,,31 ,353 ,"1,184 ",124 ,69 ,9 ,8 ,38 ,18 ,150 ,10 ,,2 ,3 
전라남도,신안군,남성,"1,668 ",,,,,,1 ,,16 ,,,,6 ,,,,,31 ,253 ,"1,169 ",124 ,26 ,4 ,,19 ,4 ,5 ,7 ,,1 ,2 
전라남도,신안군,여성,358 ,,,,1 ,,,,,,,,3 ,,,,,,100 ,15 ,,43 ,5 ,8 ,19 ,14 ,145 ,3 ,,1 ,1 
전라남도,여수시,총계,"7,745 ",,575 ,1 ,306 ,,12 ,1 ,18 ,5 ,98 ,3 ,47 ,14 ,,,15 ,189 ,98 ,"2,266 ","2,108 ",293 ,51 ,144 ,352 ,288 ,717 ,94 ,2 ,25 ,23 
전라남도,여수시,남성,"5,791 ",,383 ,1 ,214 ,,12 ,1 ,17 ,4 ,58 ,2 ,11 ,12 ,,,9 ,183 ,51 ,"2,165 ","2,108 ",104 ,23 ,42 ,154 ,60 ,78 ,70 ,,10 ,19 
전라남도,여수시,여성,"1,954 ",,192 ,,92 ,,,,1 ,1 ,40 ,1 ,36 ,2 ,,,6 ,6 ,47 ,101 ,,189 ,28 ,102 ,198 ,228 ,639 ,24 ,2 ,15 ,4 
전라남도,영광군,총계,"1,481 ",,11 ,,1 ,,1 ,9 ,3 ,86 ,2 ,,15 ,,,,,49 ,67 ,550 ,117 ,96 ,10 ,21 ,137 ,72 ,194 ,8 ,,30 ,2 
전라남도,영광군,남성,"1,053 ",,7 ,,1 ,,1 ,9 ,3 ,86 ,2 ,,3 ,,,,,47 ,39 ,533 ,117 ,41 ,5 ,4 ,74 ,30 ,20 ,6 ,,24 ,1 
전라남도,영광군,여성,428 ,,4 ,,,,,,,,,,12 ,,,,,2 ,28 ,17 ,,55 ,5 ,17 ,63 ,42 ,174 ,2 ,,6 ,1 
전라남도,영암군,총계,"11,300 ",,310 ,,44 ,,,,11 ,29 ,126 ,2 ,8 ,,,,8 ,"2,194 ",173 ,"4,106 ",3 ,300 ,305 ,811 ,"1,053 ",487 ,503 ,654 ,1 ,109 ,63 
전라남도,영암군,남성,"8,828 ",,162 ,,22 ,,,,9 ,29 ,112 ,2 ,3 ,,,,,"2,171 ",86 ,"4,008 ",3 ,116 ,212 ,197 ,604 ,266 ,124 ,583 ,,64 ,55 
전라남도,영암군,여성,"2,472 ",,148 ,,22 ,,,,2 ,,14 ,,5 ,,,,8 ,23 ,87 ,98 ,,184 ,93 ,614 ,449 ,221 ,379 ,71 ,1 ,45 ,8 
전라남도,완도군,총계,"5,926 ",,1 ,,8 ,,,,,,2 ,,11 ,,,,,90 ,"2,304 ","2,797 ",143 ,116 ,2 ,36 ,76 ,26 ,208 ,81 ,,9 ,16 
전라남도,완도군,남성,"5,216 ",,1 ,,8 ,,,,,,2 ,,5 ,,,,,90 ,"2,023 ","2,777 ",143 ,47 ,1 ,6 ,35 ,5 ,7 ,49 ,,1 ,16 
전라남도,완도군,여성,710 ,,,,,,,,,,,,6 ,,,,,,281 ,20 ,,69 ,1 ,30 ,41 ,21 ,201 ,32 ,,8 ,0 
전라남도,장성군,총계,"1,536 ",,10 ,,1 ,,3 ,,,,4 ,,,,,,,139 ,184 ,693 ,,90 ,29 ,55 ,61 ,34 ,190 ,30 ,,3 ,10 
전라남도,장성군,남성,989 ,,2 ,,,,,,,,4 ,,,,,,,133 ,102 ,606 ,,34 ,19 ,9 ,30 ,8 ,17 ,18 ,,1 ,6 
전라남도,장성군,여성,547 ,,8 ,,1 ,,3 ,,,,,,,,,,,6 ,82 ,87 ,,56 ,10 ,46 ,31 ,26 ,173 ,12 ,,2 ,4 
전라남도,장흥군,총계,"1,279 ",,3 ,,10 ,,,,1 ,2 ,2 ,,6 ,,,,,23 ,447 ,433 ,4 ,48 ,10 ,10 ,72 ,39 ,141 ,17 ,,9 ,2 
전라남도,장흥군,남성,773 ,,2 ,,10 ,,,,1 ,2 ,1 ,,1 ,,,,,23 ,277 ,362 ,4 ,17 ,4 ,2 ,36 ,7 ,10 ,9 ,,4 ,1 
전라남도,장흥군,여성,506 ,,1 ,,,,,,,,1 ,,5 ,,,,,,170 ,71 ,,31 ,6 ,8 ,36 ,32 ,131 ,8 ,,5 ,1 
전라남도,진도군,총계,"3,185 ",,2 ,,,,,,2 ,,,,9 ,,,,,87 ,680 ,"1,850 ",154 ,71 ,4 ,38 ,49 ,26 ,154 ,30 ,,8 ,21 
전라남도,진도군,남성,"2,652 ",,2 ,,,,,,2 ,,,,1 ,,,,,87 ,452 ,"1,836 ",154 ,26 ,,6 ,22 ,5 ,11 ,25 ,,5 ,18 
전라남도,진도군,여성,533 ,,,,,,,,,,,,8 ,,,,,,228 ,14 ,,45 ,4 ,32 ,27 ,21 ,143 ,5 ,,3 ,3 
전라남도,함평군,총계,"1,391 ",,4 ,,1 ,,,,,,1 ,,7 ,,,,,89 ,264 ,721 ,1 ,53 ,5 ,32 ,49 ,19 ,118 ,21 ,,2 ,4 
전라남도,함평군,남성,961 ,,1 ,,,,,,,,,,,,,,,84 ,171 ,618 ,1 ,22 ,3 ,4 ,26 ,2 ,5 ,21 ,,,3 
전라남도,함평군,여성,430 ,,3 ,,1 ,,,,,,1 ,,7 ,,,,,5 ,93 ,103 ,,31 ,2 ,28 ,23 ,17 ,113 ,,,2 ,1 
전라남도,해남군,총계,"4,561 ",,1 ,,,,,,2 ,,9 ,,18 ,,,,,192 ,"1,770 ","1,706 ",17 ,144 ,52 ,73 ,118 ,52 ,301 ,82 ,,14 ,10 
전라남도,해남군,남성,"3,217 ",,1 ,,,,,,2 ,,8 ,,5 ,,,,,188 ,"1,092 ","1,617 ",17 ,50 ,38 ,19 ,64 ,10 ,12 ,76 ,,9 ,9 
전라남도,해남군,여성,"1,344 ",,,,,,,,,,1 ,,13 ,,,,,4 ,678 ,89 ,,94 ,14 ,54 ,54 ,42 ,289 ,6 ,,5 ,1 
전라남도,화순군,총계,"1,311 ",,38 ,,1 ,,1 ,,,,2 ,,13 ,11 ,,,,63 ,109 ,497 ,,91 ,27 ,42 ,96 ,83 ,217 ,9 ,,9 ,2 
전라남도,화순군,남성,706 ,,19 ,,,,1 ,,,,1 ,,3 ,5 ,,,,61 ,54 ,408 ,,38 ,14 ,13 ,39 ,15 ,20 ,8 ,,5 ,2 
전라남도,화순군,여성,605 ,,19 ,,1 ,,,,,,1 ,,10 ,6 ,,,,2 ,55 ,89 ,,53 ,13 ,29 ,57 ,68 ,197 ,1 ,,4 ,0 
전북특별자치도,총계,총계,"53,838 ",,"10,178 ",40 ,"3,326 ",,51 ,5 ,153 ,36 ,"1,257 ",21 ,385 ,137 ,,,30 ,"2,090 ","1,983 ","13,234 ",386 ,"2,263 ","1,411 ","2,340 ","4,242 ","2,284 ","5,310 ","1,629 ",17 ,453 ,577 
전북특별자치도,고창군,총계,"2,155 ",,3 ,,,,2 ,,1 ,,1 ,,12 ,,,,,92 ,603 ,688 ,,72 ,60 ,104 ,199 ,60 ,184 ,39 ,,29 ,6 
전북특별자치도,고창군,남성,"1,271 ",,3 ,,,,2 ,,,,1 ,,3 ,,,,,86 ,341 ,580 ,,30 ,35 ,17 ,100 ,11 ,7 ,31 ,,19 ,5 
전북특별자치도,고창군,여성,884 ,,,,,,,,1 ,,,,9 ,,,,,6 ,262 ,108 ,,42 ,25 ,87 ,99 ,49 ,177 ,8 ,,10 ,1 
전북특별자치도,군산시,총계,"11,643 ",,"1,956 ",7 ,433 ,,,2 ,96 ,19 ,310 ,2 ,46 ,12 ,,,12 ,534 ,141 ,"3,177 ",309 ,392 ,157 ,348 ,"1,221 ",587 ,931 ,457 ,3 ,115 ,376 
전북특별자치도,군산시,남성,"7,873 ",,"1,322 ",3 ,276 ,,,2 ,85 ,16 ,183 ,2 ,7 ,10 ,,,,524 ,117 ,"3,106 ",309 ,141 ,68 ,102 ,597 ,264 ,133 ,306 ,,66 ,234 
전북특별자치도,군산시,여성,"3,770 ",,634 ,4 ,157 ,,,,11 ,3 ,127 ,,39 ,2 ,,,12 ,10 ,24 ,71 ,,251 ,89 ,246 ,624 ,323 ,798 ,151 ,3 ,49 ,142 
전북특별자치도,김제시,총계,"3,819 ",,41 ,9 ,11 ,,,,1 ,3 ,20 ,,13 ,,,,,316 ,97 ,"1,528 ",1 ,140 ,423 ,458 ,162 ,107 ,337 ,119 ,,10 ,23 
전북특별자치도,김제시,남성,"2,506 ",,27 ,9 ,5 ,,,,1 ,3 ,11 ,,1 ,,,,,305 ,52 ,"1,339 ",1 ,42 ,309 ,103 ,78 ,43 ,51 ,105 ,,4 ,17 
전북특별자치도,김제시,여성,"1,313 ",,14 ,,6 ,,,,,,9 ,,12 ,,,,,11 ,45 ,189 ,,98 ,114 ,355 ,84 ,64 ,286 ,14 ,,6 ,6 
전북특별자치도,남원시,총계,"1,656 ",,19 ,,2 ,,,,2 ,,3 ,,15 ,,,,,68 ,125 ,402 ,,127 ,58 ,80 ,221 ,113 ,296 ,82 ,,34 ,9 
전북특별자치도,남원시,남성,826 ,,13 ,,1 ,,,,2 ,,2 ,,1 ,,,,,62 ,56 ,315 ,,57 ,29 ,24 ,106 ,28 ,34 ,70 ,,22 ,4 
전북특별자치도,남원시,여성,830 ,,6 ,,1 ,,,,,,1 ,,14 ,,,,,6 ,69 ,87 ,,70 ,29 ,56 ,115 ,85 ,262 ,12 ,,12 ,5 
전북특별자치도,무주군,총계,359 ,,,,,,,,,,,,5 ,,,,,8 ,77 ,91 ,,29 ,7 ,4 ,23 ,26 ,81 ,5 ,,1 ,2 
전북특별자치도,무주군,남성,181 ,,,,,,,,,,,,1 ,,,,,8 ,61 ,71 ,,12 ,2 ,1 ,9 ,6 ,5 ,3 ,,,2 
전북특별자치도,무주군,여성,178 ,,,,,,,,,,,,4 ,,,,,,16 ,20 ,,17 ,5 ,3 ,14 ,20 ,76 ,2 ,,1 ,0 
전북특별자치도,부안군,총계,"1,612 ",,7 ,,1 ,,,,2 ,,1 ,,7 ,,,,,55 ,147 ,691 ,75 ,95 ,78 ,63 ,104 ,47 ,175 ,43 ,,13 ,8 
전북특별자치도,부안군,남성,"1,063 ",,4 ,,,,,,1 ,,,,2 ,,,,,53 ,84 ,627 ,75 ,31 ,41 ,22 ,46 ,4 ,19 ,39 ,,8 ,7 
전북특별자치도,부안군,여성,549 ,,3 ,,1 ,,,,1 ,,1 ,,5 ,,,,,2 ,63 ,64 ,,64 ,37 ,41 ,58 ,43 ,156 ,4 ,,5 ,1 
전북특별자치도,순창군,총계,520 ,,3 ,,1 ,,,,,,,,5 ,,,,1 ,27 ,44 ,189 ,,39 ,24 ,27 ,27 ,39 ,91 ,,,,3 
전북특별자치도,순창군,남성,260 ,,2 ,,,,,,,,,,1 ,,,,,25 ,23 ,149 ,,14 ,13 ,7 ,11 ,4 ,8 ,,,,3 
전북특별자치도,순창군,여성,260 ,,1 ,,1 ,,,,,,,,4 ,,,,1 ,2 ,21 ,40 ,,25 ,11 ,20 ,16 ,35 ,83 ,,,,0 
전북특별자치도,완주군,총계,"5,354 ",,"1,433 ",1 ,482 ,,,,2 ,3 ,70 ,2 ,10 ,12 ,,,1 ,199 ,194 ,"1,619 ",,177 ,63 ,171 ,268 ,131 ,378 ,72 ,1 ,42 ,23 
전북특별자치도,완주군,남성,"3,394 ",,"1,021 ",1 ,378 ,,,,2 ,3 ,53 ,2 ,2 ,9 ,,,,189 ,32 ,"1,202 ",,66 ,32 ,50 ,152 ,47 ,47 ,64 ,,28 ,14 
전북특별자치도,완주군,여성,"1,960 ",,412 ,,104 ,,,,,,17 ,,8 ,3 ,,,1 ,10 ,162 ,417 ,,111 ,31 ,121 ,116 ,84 ,331 ,8 ,1 ,14 ,9 
전북특별자치도,익산시,총계,"7,942 ",,"1,468 ",12 ,615 ,,3 ,2 ,18 ,1 ,125 ,5 ,50 ,13 ,,,,319 ,32 ,"2,296 ",1 ,365 ,80 ,262 ,554 ,386 ,906 ,314 ,1 ,63 ,51 
전북특별자치도,익산시,남성,"4,443 ",,808 ,8 ,385 ,,1 ,1 ,15 ,1 ,62 ,2 ,9 ,8 ,,,,301 ,13 ,"1,672 ",1 ,138 ,44 ,78 ,286 ,137 ,143 ,252 ,1 ,38 ,39 
전북특별자치도,익산시,여성,"3,499 ",,660 ,4 ,230 ,,2 ,1 ,3 ,,63 ,3 ,41 ,5 ,,,,18 ,19 ,624 ,,227 ,36 ,184 ,268 ,249 ,763 ,62 ,,25 ,12 
전북특별자치도,임실군,총계,493 ,,,1 ,,,,,,,1 ,,3 ,,,,,21 ,65 ,185 ,,45 ,19 ,13 ,33 ,15 ,89 ,2 ,,,1 
전북특별자치도,임실군,남성,252 ,,,1 ,,,,,,,1 ,,,,,,,18 ,40 ,140 ,,16 ,8 ,3 ,12 ,3 ,8 ,1 ,,,1 
전북특별자치도,임실군,여성,241 ,,,,,,,,,,,,3 ,,,,,3 ,25 ,45 ,,29 ,11 ,10 ,21 ,12 ,81 ,1 ,,,0 
전북특별자치도,장수군,총계,492 ,,1 ,,,,,,,,3 ,,5 ,,,,,23 ,45 ,202 ,,43 ,7 ,12 ,32 ,24 ,86 ,3 ,,3 ,3 
전북특별자치도,장수군,남성,256 ,,1 ,,,,,,,,2 ,,1 ,,,,,23 ,30 ,154 ,,16 ,3 ,3 ,10 ,6 ,4 ,1 ,,2 ,0 
전북특별자치도,장수군,여성,236 ,,,,,,,,,,1 ,,4 ,,,,,,15 ,48 ,,27 ,4 ,9 ,22 ,18 ,82 ,2 ,,1 ,3 
전북특별자치도,전주시 덕진구,총계,"7,478 ",,"3,372 ",5 ,375 ,,2 ,1 ,16 ,5 ,235 ,5 ,86 ,76 ,,,14 ,104 ,3 ,585 ,,292 ,150 ,382 ,475 ,316 ,653 ,237 ,6 ,58 ,25 
전북특별자치도,전주시 덕진구,남성,"3,507 ",,"1,530 ",4 ,186 ,,1 ,1 ,12 ,2 ,128 ,2 ,26 ,60 ,,,9 ,91 ,3 ,473 ,,99 ,77 ,161 ,214 ,115 ,92 ,163 ,1 ,38 ,19 
전북특별자치도,전주시 덕진구,여성,"3,971 ",,"1,842 ",1 ,189 ,,1 ,,4 ,3 ,107 ,3 ,60 ,16 ,,,5 ,13 ,,112 ,,193 ,73 ,221 ,261 ,201 ,561 ,74 ,5 ,20 ,6 
전북특별자치도,전주시 완산구,총계,"5,652 ",,"1,694 ",1 ,"1,039 ",,37 ,,10 ,3 ,404 ,7 ,102 ,20 ,,,2 ,63 ,,229 ,,226 ,96 ,162 ,555 ,242 ,582 ,126 ,6 ,28 ,18 
전북특별자치도,전주시 완산구,남성,"2,734 ",,891 ,1 ,616 ,,5 ,,6 ,2 ,193 ,6 ,31 ,16 ,,,2 ,55 ,,185 ,,79 ,48 ,90 ,253 ,82 ,72 ,70 ,2 ,16 ,13 
전북특별자치도,전주시 완산구,여성,"2,918 ",,803 ,,423 ,,32 ,,4 ,1 ,211 ,1 ,71 ,4 ,,,,8 ,,44 ,,147 ,48 ,72 ,302 ,160 ,510 ,56 ,4 ,12 ,5 
전북특별자치도,정읍시,총계,"4,111 ",,179 ,3 ,367 ,,2 ,,5 ,2 ,84 ,,18 ,4 ,,,,230 ,300 ,"1,196 ",,182 ,182 ,239 ,327 ,162 ,420 ,125 ,,55 ,29 
전북특별자치도,정읍시,남성,"2,582 ",,101 ,1 ,225 ,,,,1 ,1 ,46 ,,4 ,2 ,,,,229 ,172 ,"1,102 ",,69 ,125 ,58 ,165 ,42 ,76 ,104 ,,37 ,22 
전북특별자치도,정읍시,여성,"1,529 ",,78 ,2 ,142 ,,2 ,,4 ,1 ,38 ,,14 ,2 ,,,,1 ,128 ,94 ,,113 ,57 ,181 ,162 ,120 ,344 ,21 ,,18 ,7 
전북특별자치도,진안군,총계,552 ,,2 ,1 ,,,5 ,,,,,,8 ,,,,,31 ,110 ,156 ,,39 ,7 ,15 ,41 ,29 ,101 ,5 ,,2 ,0 
전북특별자치도,진안군,남성,300 ,,,,,,5 ,,,,,,2 ,,,,,26 ,78 ,130 ,,18 ,4 ,5 ,17 ,4 ,6 ,3 ,,2 ,0 
전북특별자치도,진안군,여성,252 ,,2 ,1 ,,,,,,,,,6 ,,,,,5 ,32 ,26 ,,21 ,3 ,10 ,24 ,25 ,95 ,2 ,,,0 
제주특별자치도,총계,총계,"32,109 ",2 ,"1,094 ",,499 ,,44 ,16 ,84 ,2 ,269 ,8 ,257 ,41 ,1 ,,193 ,"4,175 ","1,106 ","4,918 ","3,166 ","1,027 ","2,332 ",799 ,"3,563 ","3,852 ","2,722 ","1,477 ",16 ,278 ,168 
제주특별자치도,서귀포시,총계,"10,972 ",1 ,25 ,,51 ,,9 ,,45 ,1 ,26 ,,82 ,2 ,1 ,,75 ,"1,613 ",520 ,"2,087 ","1,432 ",310 ,"1,056 ",397 ,852 ,"1,180 ",845 ,260 ,5 ,61 ,36 
제주특별자치도,서귀포시,남성,"6,826 ",1 ,12 ,,20 ,,5 ,,40 ,,7 ,,27 ,1 ,1 ,,54 ,776 ,316 ,"2,035 ","1,432 ",118 ,519 ,176 ,381 ,505 ,172 ,164 ,1 ,39 ,24 
제주특별자치도,서귀포시,여성,"4,146 ",,13 ,,31 ,,4 ,,5 ,1 ,19 ,,55 ,1 ,,,21 ,837 ,204 ,52 ,,192 ,537 ,221 ,471 ,675 ,673 ,96 ,4 ,22 ,12 
제주특별자치도,제주시,총계,"21,137 ",1 ,"1,069 ",,448 ,,35 ,16 ,39 ,1 ,243 ,8 ,175 ,39 ,,,118 ,"2,562 ",586 ,"2,831 ","1,734 ",717 ,"1,276 ",402 ,"2,711 ","2,672 ","1,877 ","1,217 ",11 ,217 ,132 
제주특별자치도,제주시,남성,"11,695 ",1 ,579 ,,288 ,,17 ,14 ,29 ,1 ,113 ,4 ,52 ,24 ,,,77 ,"1,074 ",322 ,"2,702 ","1,734 ",262 ,608 ,138 ,"1,263 ","1,225 ",324 ,643 ,1 ,118 ,82 
제주특별자치도,제주시,여성,"9,442 ",,490 ,,160 ,,18 ,2 ,10 ,,130 ,4 ,123 ,15 ,,,41 ,"1,488 ",264 ,129 ,,455 ,668 ,264 ,"1,448 ","1,447 ","1,553 ",574 ,10 ,99 ,50 
충청남도,총계,총계,"142,279 ",2 ,"10,902 ",48 ,"5,102 ",,113 ,10 ,248 ,185 ,"1,455 ",53 ,529 ,80 ,4 ,,49 ,"5,064 ","4,767 ","31,873 ","1,995 ","5,447 ","3,720 ","5,447 ","35,061 ","10,565 ","8,670 ","4,940 ",26 ,"3,693 ","2,231 "
충청남도,계룡시,총계,353 ,,5 ,,,,11 ,,3 ,,,,9 ,,,,,9 ,,77 ,,40 ,3 ,16 ,65 ,32 ,75 ,2 ,,4 ,2 
충청남도,계룡시,남성,166 ,,3 ,,,,7 ,,2 ,,,,4 ,,,,,8 ,,70 ,,19 ,1 ,7 ,19 ,10 ,12 ,2 ,,1 ,1 
충청남도,계룡시,여성,187 ,,2 ,,,,4 ,,1 ,,,,5 ,,,,,1 ,,7 ,,21 ,2 ,9 ,46 ,22 ,63 ,,,3 ,1 
충청남도,공주시,총계,"3,452 ",,266 ,,215 ,,64 ,,7 ,,33 ,2 ,36 ,3 ,,,,187 ,514 ,872 ,,140 ,104 ,135 ,307 ,168 ,343 ,28 ,1 ,24 ,3 
충청남도,공주시,남성,"1,954 ",,104 ,,130 ,,,,7 ,,18 ,2 ,10 ,2 ,,,,175 ,298 ,784 ,,49 ,47 ,28 ,136 ,81 ,50 ,17 ,,13 ,3 
충청남도,공주시,여성,"1,498 ",,162 ,,85 ,,64 ,,,,15 ,,26 ,1 ,,,,12 ,216 ,88 ,,91 ,57 ,107 ,171 ,87 ,293 ,11 ,1 ,11 ,0 
충청남도,금산군,총계,"3,620 ",,563 ,,187 ,,8 ,,2 ,1 ,74 ,,10 ,,,,,185 ,327 ,"1,347 ",,100 ,94 ,192 ,154 ,68 ,242 ,41 ,,11 ,14 
충청남도,금산군,남성,"1,954 ",,308 ,,111 ,,8 ,,1 ,1 ,42 ,,1 ,,,,,168 ,136 ,844 ,,46 ,57 ,51 ,74 ,25 ,31 ,32 ,,8 ,10 
충청남도,금산군,여성,"1,666 ",,255 ,,76 ,,,,1 ,,32 ,,9 ,,,,,17 ,191 ,503 ,,54 ,37 ,141 ,80 ,43 ,211 ,9 ,,3 ,4 
충청남도,논산시,총계,"8,376 ",,500 ,1 ,337 ,,1 ,,15 ,,11 ,,9 ,,,,3 ,399 ,726 ,"3,719 ",,249 ,94 ,269 ,610 ,182 ,488 ,602 ,,87 ,74 
충청남도,논산시,남성,"4,513 ",,264 ,1 ,161 ,,1 ,,12 ,,5 ,,,,,,1 ,357 ,340 ,"2,130 ",,90 ,62 ,65 ,315 ,84 ,64 ,448 ,,55 ,58 
